"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20233","11","서울시","CS300007","육류판매","876734410125","16173166","669755829222","206978580903","120247843654","126200170753","157151617464","132125322568","134030874783","138304377114","68674203789","21872227006","194980914699","213170712154","240470779815","193279865180","12959911271","375503143986","444784231336","174655083","18854137656","84231485772","136224885179","207649466651","373153244224","11631529","4541637","2187040","2153320","2447759","2524682","2318728","2788911","1752726","159406","2492124","3724051","4519658","5055256","222671","6728277","9133344","9836","561938","1717398","2760091","4330136","6482301"
"20233","11","서울시","CS100006","패스트푸드점","169865410084","14393241","117972601909","51892808175","22165806275","23059866800","23442433916","24114874051","25189620867","28210439141","23682369034","3820574718","11746057434","51101600366","29381751964","59155117919","14660307683","81165154454","70622126521","3043448715","35531834119","39943269342","33407355050","26779891783","13081779579","10240156","4153085","2009816","1998369","2049026","2064852","2118093","2265973","1887112","325519","1316176","4133435","2593833","4743061","1281217","7199775","6618304","360394","3538078","3730174","2880674","2209660","1098986"
"20233","11","서울시","CS200001","일반교습학원","726409140096","2334816","585112281227","141296858869","130630986314","121449407132","119172548039","100605864267","113253475475","92375288160","48921570709","5644668718","68960690715","108716946030","202453344381","276594988390","64038501862","312427868899","411250903940","912005172","5009462414","45466962386","464884791802","190324094316","17081456757","1869525","465291","432222","385668","365289","317987","368359","298204","167087","17635","287201","354575","641499","844989","188917","961135","1366167","7410","24993","170879","1508448","557211","58355"
"20233","11","서울시","CS300011","일반의류","1759718671349","31301708","1064277572168","695441099181","191182490317","202181369750","224009718802","222809805120","224094188179","388899596713","306541502468","5623137350","45494369600","436208309962","625779112980","598419939246","48193802211","634038108640","1075808214561","9228472367","224674061313","377798291150","382461258328","390384732486","325295904938","19395850","11905858","3623039","3706994","4028372","3917501","4119944","6632056","5273802","152732","1462104","7470786","10230187","10859217","1126682","10542084","20647713","339190","5635906","6885260","6628942","6426955","5273510"
"20233","11","서울시","CS200025","자동차수리","278990783255","1493607","236061835284","42928947971","49327879965","43324081052","49642768506","44165646997","49601458764","39796526231","3132421740","79249387","48806172544","75879500629","96178297966","57275000264","772562465","176659611720","64521725514","28544383","8346050048","40628683554","57060256703","70550120438","64570520708","1245639","247968","275544","227441","256473","235669","250512","229194","18774","3653","328057","430384","494083","233083","4347","994744","328371","275","51679","235874","308286","349117","377949"
"20233","11","서울시","CS200037","노래방","126701696640","4597759","82432723524","44268973116","12672900883","16643191787","17029663960","17121578277","18965388617","26951385473","17317587643","50547555486","1715835017","1150018273","3509742044","19700698281","50077847539","93628942408","23029585909","1551342946","15977536027","21315245445","25245366304","34571046213","17997631257","2905176","1692583","526562","539656","572282","571636","695040","987052","705531","825042","42503","206353","499467","1415316","1609078","2699659","1840925","343057","2023114","1050568","456404","470569","196883"
"20233","11","서울시","CS200007","치과의원","650993615148","4432967","562850325564","88143289584","127299942065","117917197313","111154773406","87538007092","118940405688","84495804705","3647484879","35463","88809623901","225903628580","205494492608","129241988275","1543846321","327752676604","320043302548","961496415","45449016647","88826414471","141281800031","173303515091","197973972985","3795902","637065","902082","773876","761935","573948","784061","616285","20780","7","814879","1359424","1472710","783020","2927","2185510","2237212","14264","400547","720596","1055475","1032855","1198994"
"20233","11","서울시","CS200028","미용실","279070932993","5792833","174516616007","104554316986","28562958106","30784933209","36146111672","36581877773","42440735247","65484276640","39070040346","329599362","8760313881","71804219343","92918186740","100102761870","5155851797","115261626874","160100460039","2236348171","40386192896","62174512605","67109190861","63062437874","40393324249","3724968","2067865","690183","651441","775664","764440","843240","1259326","808539","3761","297323","1552894","1825175","2055791","57889","3266052","2501800","62144","821505","1237486","1345256","1379133","922371"
"20233","11","서울시","CS300016","안경","125798618754","1341417","86430142442","39368476312","18681744411","16543993958","17361815156","16695526784","17147062133","25085769457","14282706855","6443303","6360723074","31802710314","39607119525","46038478405","1983144133","56849983087","67118003385","979554905","19739185903","22784342961","28574690194","31622399030","20267179437","959075","382342","203509","180874","194900","185575","194217","239965","142377","623","71209","308836","379602","545807","35340","488051","848446","32575","378588","274469","253279","250732","146857"
"20233","11","서울시","CS300003","컴퓨터및주변장치판매","870226260074","15477872","780226835089","89999424985","145968997962","163829423896","148676664391","164290836262","157460912578","68375833987","21623590998","1836797989","132627908534","240915162777","330842139715","148336054181","15668196878","361718900664","152489548657","1946406176","52881655521","79464508994","133505975369","177129553897","69280349350","11308914","4168958","2420750","2184527","2208550","2134203","2360884","2243704","1925254","360221","2178202","4096603","4143176","3525683","1173987","6800297","7787386","455496","4998749","3719103","2427688","1939381","1047268"
"20233","11","서울시","CS200030","피부관리실","62505557108","400661","47415314351","15090242757","9767912441","9388064801","9825193209","9012030437","9422113463","11330313141","3759929616","851408251","2823162364","15201189337","17575367406","21799736812","4254692938","15538252457","45134145168","185102538","11506276178","18548972161","13192176317","10605132104","6633765113","301873","98788","58288","57305","62369","60197","63714","70082","28706","7134","22905","106800","110701","132469","20652","107558","280098","2805","101506","126939","70255","52108","34030"
"20233","11","서울시","CS300021","문구","302049936696","10494297","275040758226","27009178470","58365565275","53267462257","60244767766","51568260408","51594702520","17506519949","9502658521","29749810","50410565707","89695558992","117730963234","42543941659","1639157294","84599645254","63472840284","1706769964","13251273372","22115043812","34313307458","46929477256","29758259534","8493313","2000984","1822766","1649022","1743221","1660434","1617870","1276128","724856","4108","1252741","3051545","3451657","2562400","171846","3937080","4632526","280016","1487506","1839057","2385978","1513067","1064522"
"20233","11","서울시","CS300028","화초","52237307251","973173","42015505623","10221801628","8327936877","8539055667","8844676917","7959273533","8344562629","6717525225","3504276403","357314003","9498618685","14982414586","16674312911","9645418811","1079228255","15347044037","19197978500","145155149","4774518540","7348208893","6053945942","7776224896","8447031671","717622","255551","141822","129674","138161","140017","167948","172481","83070","2470","145132","262942","278159","270178","14292","369297","476833","9625","157694","211212","149238","164504","153851"
"20233","11","서울시","CS200006","일반의원","1728723064681","46085295","1449739873066","278983191615","344632137344","278779671628","267078689153","254619240668","304630134273","267472384830","11510806785","289258420","395672790497","544781795233","504141740042","282164790473","1672690016","651361341451","1073216348701","4379472906","205098651672","374296120499","408005139889","384790827924","348003118459","39424963","6660332","10218263","7161065","7374194","6758354","7913087","6257730","402602","951","12952566","12577008","13840279","6680733","33758","20758475","25302796","289261","3973527","8638073","10870563","9564199","12725605"
"20233","11","서울시","CS300006","미곡판매","116403070919","2358686","97646890204","18756180715","22133655909","20378601113","22130978705","16500470926","16503183551","15393009731","3363170984","7346595406","43269109948","28431689805","27451787569","9514338561","389549630","42128212907","64115807237","7897418","1057403440","12314432083","11838137114","24542671551","56483478534","1891258","467428","428543","363713","385993","375676","337333","360669","106759","78800","662282","647655","624937","336122","8890","944699","1308179","895","34855","158465","261655","514572","1282426"
